time_hour,use [kW],Dishwasher [kW],Furnace 1 [kW],Furnace 2 [kW],Home office [kW],Fridge [kW],Wine cellar [kW],Garage door [kW],Kitchen 12 [kW],Kitchen 14 [kW],Barn [kW],Microwave [kW],Living room [kW],temperature,windSpeed,dayofweek
2016-06-19 08:00:00,13.4449,0.00058,1.22892,3.90055,3.3384,1.21807,0.48113,0.78582,0.04398,0.00125,2.10785,0.24008,0.09827,58.33,1.55,6
2016-06-19 09:00:00,12.47153,0.00057,1.23872,3.88705,3.27408,0.52773,0.4793,0.79052,0.04573,0.00087,1.89367,0.24238,0.09092,56.47,3.27,6
2016-06-19 10:00:00,17.31265,0.0006,1.22907,3.90613,3.21208,5.43775,0.47968,0.78517,0.0357,0.00297,1.88168,0.2481,0.09372,55.33,0.72,6
2016-06-19 11:00:00,14.13385,0.00045,1.2048,3.85232,3.20255,2.39018,0.47617,0.7727,0.04055,0.00137,1.8548,0.24528,0.09268,53.84,2.02,6
2016-06-19 12:00:00,18.96352,0.0003,1.18573,3.87143,3.20118,2.5952,5.16352,0.75948,0.04005,0.00368,1.80865,0.2442,0.09008,52.86,1.16,6
2016-06-19 13:00:00,23.26612,0.00018,1.1924,3.88027,3.2245,4.35898,7.69993,0.7616,0.03647,0.0026,1.78143,0.2434,0.08435,52.53,1.45,6
2016-06-19 14:00:00,35.9239,0.00063,1.19543,3.95423,3.27567,2.77972,2.40862,0.76747,3.79908,2.7128,1.75688,2.82007,10.4533,58.35,1.97,6
2016-06-19 15:00:00,17.40322,0.00082,1.76663,3.96305,3.24173,4.7939,0.71975,0.7735,0.03473,0.00332,1.78108,0.23948,0.08522,64.29,1.21,6
2016-06-19 16:00:00,22.50868,0.00065,1.86942,3.9582,3.27133,3.5076,6.16092,0.76805,0.03777,0.00407,2.10582,0.23973,0.58513,69.27,4.18,6
2016-06-19 17:00:00,28.15597,0.0007,1.20193,3.96432,3.84395,2.67713,0.47928,0.77003,0.03673,0.9741,1.76663,3.85763,8.58352,73.58,3.91,6
2016-06-19 18:00:00,22.88183,0.00037,1.2045,3.93218,3.90118,4.77005,4.69277,0.76712,0.03583,0.0023,3.25222,0.23987,0.08345,76.89,4.31,6
2016-06-19 19:00:00,51.59065,0.0005,1.19828,3.98075,2.39482,2.36255,3.40125,0.7648,0.04728,0.005,37.12963,0.24212,0.06367,79.62,2.49,6
2016-06-19 20:00:00,37.84225,0.00028,1.19617,4.02287,2.75002,2.96663,6.9962,1.2068,0.04395,0.00368,18.3513,0.23947,0.06488,81.78,3.13,6
2016-06-19 21:00:00,45.88908,0.00052,1.20073,3.98508,4.1049,5.14202,2.7471,0.76562,0.03588,0.00403,27.5812,0.23893,0.08307,83.22,3.28,6
2016-06-19 22:00:00,45.40767,0.00025,1.18705,3.94465,2.4109,0.58235,6.95118,0.75487,0.04413,0.00407,29.19368,0.24247,0.09207,84.24,2.3,6
2016-06-19 23:00:00,17.26102,0.00077,1.20092,3.93972,2.4148,6.23215,0.48225,0.76778,0.03385,0.00467,1.84942,0.24383,0.09087,84.29,2.1,6
2016-06-20 00:00:00,26.87685,0.00055,1.19503,3.83675,12.0313,3.69492,3.08135,0.76155,0.03867,0.0047,1.89667,0.24343,0.09193,83.99,4.64,0
2016-06-20 01:00:00,48.43473,0.00093,1.21953,3.94707,25.51553,3.28938,3.40632,0.76952,0.04398,2.71157,7.18957,0.24548,0.09585,82.66,6.41,0
2016-06-20 02:00:00,40.89623,0.00062,1.23522,4.75927,25.62603,5.71153,0.48452,0.78213,0.03682,0.00828,1.90435,0.24895,0.09852,79.41,5.8,0
2016-06-20 03:00:00,36.04578,0.00058,1.2213,4.02218,20.18825,7.09723,0.47908,0.77615,0.03382,0.00568,1.88698,0.2422,0.09232,74.3,5.97,0
2016-06-20 04:00:00,30.95395,0.00023,1.22213,3.8505,3.81782,13.71507,0.48652,0.77988,0.03607,0.01045,6.6998,0.24023,0.09525,70.02,7.34,0
2016-06-20 05:00:00,15.08047,0.00032,1.2307,3.84973,2.5293,3.91277,0.48608,0.7853,0.03892,0.00203,1.90562,0.24003,0.09967,67.23,7.11,0
2016-06-20 06:00:00,17.60008,0.00025,1.22812,3.84728,2.52637,1.54972,0.48768,0.78402,0.0434,0.00117,6.79103,0.24032,0.10073,64.89,6.05,0
2016-06-20 07:00:00,14.64718,0.00033,1.22822,3.84207,2.52603,3.49762,0.485,0.78423,0.03983,0.00212,1.90308,0.24015,0.0985,62.6,4.11,0
2016-06-20 08:00:00,15.40203,0.00038,1.22567,3.88557,2.52447,4.2352,0.4824,0.78297,0.03795,0.0025,1.89298,0.23977,0.09218,60.58,3.29,0
2016-06-20 09:00:00,16.65442,0.00047,1.22163,3.84898,2.47625,0.4201,0.48642,0.78082,0.0455,0.00043,7.02815,0.24897,0.0967,58.87,3.54,0
2016-06-20 10:00:00,14.9227,0.00057,1.20428,3.88062,2.40217,4.0017,0.48055,0.77218,0.03733,0.00227,1.8013,0.24548,0.09425,57.16,3.95,0
2016-06-20 11:00:00,22.08765,0.00072,2.39018,3.85277,2.40375,3.81053,1.44088,0.77202,0.03827,0.00283,7.0363,0.24577,0.09363,56.06,1.75,0
2016-06-20 12:00:00,24.36512,0.00025,1.22217,3.92155,2.41363,0.33527,7.66348,0.77568,0.04767,2.33007,1.77707,0.24783,3.63045,55.83,2.26,0
2016-06-20 13:00:00,23.44328,0.00032,1.21638,3.92688,4.70898,4.59538,6.09683,0.77395,0.03648,0.00217,1.75025,0.24615,0.0895,59.79,2.31,0
2016-06-20 14:00:00,23.21555,0.01462,3.12797,3.95053,3.46322,3.55287,0.47958,1.34947,0.0376,0.00188,6.91533,0.24103,0.08145,64.48,2.34,0
2016-06-20 15:00:00,49.33188,37.4098,1.11915,4.14095,2.3702,0.82062,0.59197,0.78047,0.04572,0.02833,1.69988,0.23945,0.08535,69.67,1.58,0
2016-06-20 16:00:00,60.37208,33.78823,1.14535,4.1326,2.37247,4.02388,7.0049,0.73022,0.04017,0.02608,6.78072,0.23972,0.08775,73.87,4.65,0
2016-06-20 17:00:00,14.46575,0.0562,1.2039,3.94858,2.3583,3.56092,0.48043,0.77057,0.03727,0.00273,1.71922,0.23927,0.08837,78.4,6.59,0
2016-06-20 18:00:00,15.98692,0.01667,1.2025,3.9538,2.36018,0.96468,4.64137,0.76628,0.04292,0.003,1.71237,0.23878,0.08437,81.34,6.74,0
2016-06-20 19:00:00,23.13798,0.017,1.19987,3.94855,2.35702,4.35437,3.24928,0.76625,0.03637,0.00258,6.88858,0.23747,0.08065,84.07,5.39,0
2016-06-20 20:00:00,20.62877,0.01672,1.20743,3.93623,2.361,3.68887,6.53665,0.7669,0.03857,0.00227,1.7418,0.24563,0.0867,85.77,8.85,0
2016-06-20 21:00:00,14.51195,0.01733,1.19785,4.79663,2.35822,1.14418,2.12097,0.76622,0.04305,0.00143,1.73422,0.24408,0.08777,86.73,9.65,0
2016-06-20 22:00:00,26.36608,0.0168,1.18903,4.29657,2.36148,4.70913,5.82505,0.7589,0.03642,0.00173,6.84132,0.24277,0.08688,86.3,11.3,0
2016-06-20 23:00:00,14.46942,0.01707,1.18528,3.86845,2.38142,3.63267,0.47855,0.76175,0.03815,0.0027,1.77248,0.24215,0.08875,85.4,9.82,0
2016-06-21 00:00:00,35.55482,0.00743,1.18518,3.80403,8.02347,1.55723,6.70283,1.15775,0.0501,5.40857,7.31928,0.24262,0.09632,83.55,10.89,1
2016-06-21 01:00:00,39.03702,0.00065,1.19978,3.79093,25.32097,5.213,0.4814,0.7644,0.03583,0.00947,1.884,0.24303,0.09355,80.57,10.32,1
2016-06-21 02:00:00,38.58715,0.00083,2.41232,3.81402,25.35513,3.4762,0.4734,0.77415,0.04018,0.01147,1.88998,0.24487,0.0946,76.55,9.69,1
2016-06-21 03:00:00,25.05658,0.00017,1.21907,4.04412,9.15732,1.98647,0.48792,0.77957,0.04282,0.0029,7.00742,0.2398,0.08903,72.87,8.52,1
2016-06-21 04:00:00,23.46732,0.00023,1.22603,3.8735,4.01393,5.07702,6.26223,0.77922,0.0376,0.00197,1.87577,0.23602,0.0838,70.21,6.22,1
2016-06-21 05:00:00,21.03015,0.00027,1.23017,3.86635,2.60575,2.67713,5.07392,1.08277,0.042,0.00375,4.1162,0.23888,0.09297,68.26,5.73,1
2016-06-21 06:00:00,18.14647,0.00037,1.23695,3.89043,3.16973,2.6478,1.16405,0.78877,0.04168,0.00163,4.8699,0.23988,0.09527,66.62,5.0,1
2016-06-21 07:00:00,22.04207,0.00023,1.23103,3.84615,3.495,4.97225,5.45507,0.7825,0.03738,0.00213,1.89148,0.2376,0.09123,64.9,5.37,1
2016-06-21 08:00:00,19.03048,0.00038,1.2187,3.90353,3.17047,2.03982,0.50212,0.78093,0.04235,0.00152,7.04562,0.23888,0.08617,63.32,5.48,1
2016-06-21 09:00:00,14.88948,0.00042,1.2165,3.8671,3.1529,3.1772,0.48628,0.77955,0.03982,0.00202,1.83257,0.24305,0.09208,62.16,5.02,1
2016-06-21 10:00:00,21.36737,0.00032,1.20407,3.88577,3.06203,4.8329,5.50788,0.76938,0.03657,0.00127,1.75352,0.23397,0.0797,61.33,3.92,1
2016-06-21 11:00:00,21.78477,0.00033,1.19965,3.87592,3.0601,1.55062,4.23967,0.76768,0.04307,0.00255,6.72458,0.2374,0.0832,60.96,4.45,1
2016-06-21 12:00:00,15.10874,0.00067,1.19708,3.94792,3.0655,3.56728,0.48117,0.76903,0.03838,0.00225,1.71518,0.23933,0.08493,63.25,5.72,1
2016-06-21 13:00:00,31.04972,0.00047,1.19713,3.93688,3.26557,5.62158,4.80785,0.76538,0.03757,3.49225,6.74097,1.09923,0.08483,67.19,6.18,1
2016-06-21 14:00:00,21.55955,0.00068,2.70432,4.03327,6.76322,2.17783,2.22632,1.56448,0.04203,0.003,1.7194,0.23973,0.08527,71.46,7.59,1
2016-06-21 15:00:00,24.02952,0.0004,1.46985,4.00073,6.68407,5.1111,0.47755,1.53602,0.03572,0.00418,1.71418,2.91675,0.07897,75.72,9.78,1
2016-06-21 16:00:00,30.71165,0.0008,2.52092,4.03622,5.19182,3.57712,0.47677,2.4588,0.04552,2.62743,6.76298,2.925,0.08828,78.95,12.02,1
2016-06-21 17:00:00,28.79058,0.00038,1.20653,3.98363,4.47395,5.94557,7.16615,2.26357,0.03573,0.76345,1.74985,1.11137,0.0904,80.63,14.3,1
2016-06-21 18:00:00,21.33628,0.0005,1.20592,4.79778,6.70155,2.86228,1.85425,1.35383,0.03885,0.00395,2.18375,0.24403,0.08958,81.22,14.82,1
2016-06-21 19:00:00,24.28765,0.00015,1.19253,4.37088,4.5022,3.95892,7.29853,0.8566,0.03713,0.00327,1.7354,0.24315,0.08888,81.95,12.88,1
2016-06-21 20:00:00,26.23055,0.00122,3.94658,4.002,6.12467,4.62272,3.84238,1.61008,0.03718,0.00272,1.7185,0.23863,0.08387,80.86,13.08,1
2016-06-21 21:00:00,42.37523,0.00105,2.5341,3.94638,6.45455,2.7501,7.9959,0.75402,0.04262,0.00497,1.73888,0.23927,15.9134,79.12,13.24,1
2016-06-21 22:00:00,49.97547,0.00035,1.18142,3.96697,2.41527,6.27178,5.71408,0.75803,0.03147,0.00437,1.72343,9.0855,18.8228,77.56,11.01,1
2016-06-21 23:00:00,16.97594,0.00078,1.2044,3.96822,2.40585,3.58777,1.16308,0.77252,0.0392,0.00295,1.7527,1.98567,0.0928,75.8,12.34,1
2016-06-22 00:00:00,34.01963,0.0006,1.19437,3.84968,13.23882,5.98982,1.29837,0.76457,0.04273,5.30905,1.81593,0.41937,0.09633,73.69,9.1,2
2016-06-22 01:00:00,32.22968,0.00077,1.20372,3.80792,19.50912,4.09997,0.57095,0.76875,0.04127,0.00742,1.88438,0.23962,0.09582,72.66,10.16,2
2016-06-22 02:00:00,17.01453,0.00055,1.1938,3.83118,3.08807,5.15218,0.56355,0.76765,0.03602,0.00263,2.03582,0.24645,0.09663,71.43,9.88,2
2016-06-22 03:00:00,11.85572,0.00048,1.18563,3.79112,2.51838,0.82337,0.50522,0.76382,0.04352,0.00085,1.88163,0.24358,0.09812,70.93,8.74,2
2016-06-22 04:00:00,17.43617,0.00072,2.47262,3.8406,2.52173,5.02313,0.49975,0.78018,0.03748,0.00248,1.907,0.24965,0.10082,70.49,8.59,2
2016-06-22 05:00:00,14.74545,0.00052,1.2337,3.85398,2.52377,3.53453,0.50177,0.78697,0.04037,0.00205,1.91778,0.24985,0.10017,70.23,8.06,2
2016-06-22 06:00:00,16.3336,0.00035,1.24393,3.86538,2.5285,1.41245,4.17633,0.78892,0.04445,0.00215,1.9221,0.25003,0.099,69.34,7.39,2
2016-06-22 07:00:00,21.03617,0.00023,1.24505,3.88493,2.52453,4.24682,6.05885,0.78745,0.03968,0.0012,1.9099,0.24125,0.09627,68.13,6.84,2
2016-06-22 08:00:00,14.04209,0.00053,1.24152,3.87507,2.5236,2.66118,0.51182,0.79058,0.04163,0.00188,2.05437,0.24027,0.09963,67.85,7.09,2
2016-06-22 09:00:00,12.7548,0.00052,1.24937,3.88995,2.47178,1.62205,0.50503,0.79383,0.04387,0.00123,1.83805,0.24017,0.09895,67.64,6.5,2
2016-06-22 10:00:00,14.53693,0.0006,1.23515,3.91313,2.40467,3.5182,0.50217,0.78652,0.03963,0.00238,1.79995,0.2401,0.09443,67.47,6.45,2
2016-06-22 11:00:00,38.97677,0.00068,2.26855,3.85833,3.17792,2.49593,0.50125,0.77192,0.0421,5.6867,1.75228,0.24,18.1811,67.9,6.84,2
2016-06-22 12:00:00,30.12037,0.00068,2.45467,3.96413,2.91338,1.99593,0.48992,1.0849,0.0379,0.00302,1.73767,0.24017,15.198,68.91,6.75,2
2016-06-22 13:00:00,17.7546,0.00038,1.21383,4.09827,4.79895,4.2702,0.48703,0.77715,0.03707,0.00273,1.74075,0.2435,0.08473,70.04,7.06,2
2016-06-22 14:00:00,16.85278,0.00098,3.88613,4.49077,2.40513,1.96983,1.20035,0.77207,0.04183,0.00232,1.74678,0.24593,0.09065,70.97,8.17,2
2016-06-22 15:00:00,20.9813,0.00017,1.20393,4.57848,2.35788,2.34367,7.6067,0.76687,0.04122,0.00297,1.74442,0.24453,0.09047,72.17,8.98,2
2016-06-22 16:00:00,18.11562,0.0004,1.21092,3.99328,2.3609,4.06283,3.58762,0.77378,0.03703,0.00295,1.7485,0.24683,0.09057,73.54,8.92,2
2016-06-22 17:00:00,12.51862,0.00048,1.20313,3.97753,2.36302,1.59002,0.49035,0.77242,0.04122,0.00122,1.74558,0.24517,0.08848,75.07,9.66,2
2016-06-22 18:00:00,17.25517,0.00037,1.20447,3.99343,2.36197,2.82232,4.01622,0.76893,0.03908,0.00333,1.72325,0.24095,0.08085,76.41,11.05,2
2016-06-22 19:00:00,18.19317,0.00045,1.1937,3.92152,2.35955,4.15192,3.73765,0.76382,0.03595,0.0037,1.70835,0.23735,0.07922,76.61,10.44,2
2016-06-22 20:00:00,15.88133,0.0003,1.21173,3.96692,2.3658,1.4372,4.03437,0.77397,0.0428,0.00215,1.72278,0.2394,0.08392,75.61,10.5,2
2016-06-22 21:00:00,17.5269,0.0005,1.21305,4.05332,2.36527,3.25035,3.78253,0.77442,0.03937,0.00117,1.72837,0.23927,0.0793,74.4,9.73,2
2016-06-22 22:00:00,24.03238,0.00028,1.21742,4.6865,2.36173,5.61743,6.63835,1.3852,0.03493,0.00263,1.75093,0.246,0.09097,73.24,9.31,2
2016-06-22 23:00:00,18.9458,0.00073,1.223,4.76448,2.37733,7.1519,0.49805,0.77738,0.0323,0.00453,1.77782,0.24618,0.09208,72.46,7.43,2
2016-06-23 00:00:00,36.84902,0.00033,1.22022,4.03202,2.45677,8.49903,0.543,1.07655,0.0261,0.00418,1.9719,3.9547,13.06422,71.46,6.25,3
2016-06-23 01:00:00,39.36572,0.00067,1.22718,3.99207,19.78215,7.94855,3.06723,0.77922,0.0332,0.00802,2.18048,0.24603,0.10092,70.35,6.4,3
2016-06-23 02:00:00,44.5518,0.00083,1.24855,3.98013,27.71498,7.41043,1.12355,0.78927,0.03427,0.00932,1.89798,0.24702,0.09547,69.54,5.46,3
2016-06-23 03:00:00,52.58737,26.09402,2.48872,4.13188,9.52735,6.79825,0.51545,0.7563,0.03672,0.02232,1.88412,0.2399,0.09235,69.13,4.07,3
2016-06-23 04:00:00,45.23277,27.14587,1.18743,4.13962,2.55437,6.63745,0.51495,0.75965,0.03738,0.01732,1.89805,0.2401,0.10058,68.57,5.3,3
2016-06-23 05:00:00,53.33827,22.47857,1.19628,4.0923,2.52622,16.5265,3.46145,0.76177,0.03827,0.01795,1.89895,0.24007,0.09995,68.3,6.72,3
2016-06-23 06:00:00,20.98883,0.01543,1.25058,3.96305,2.52697,2.55563,7.58605,0.78942,0.04312,0.00207,1.91537,0.24038,0.10077,68.04,4.78,3
2016-06-23 07:00:00,16.9541,0.01637,1.2479,4.02473,2.52323,5.37112,0.53788,0.79377,0.0369,0.00263,2.05965,0.24038,0.09953,67.67,4.34,3
2016-06-23 08:00:00,11.70465,0.01638,1.24645,3.98678,2.52405,0.31032,0.5266,0.79317,0.04612,0.00053,1.91403,0.2402,0.10002,67.1,2.69,3
2016-06-23 09:00:00,17.44648,0.01663,1.2509,4.02042,2.45565,6.178,0.52707,0.79463,0.03493,0.00347,1.82877,0.24033,0.09568,66.93,2.0,3
2016-06-23 10:00:00,11.61715,0.01688,1.22105,4.22295,2.40055,0.31023,0.5181,0.78002,0.04502,0.00053,1.77537,0.23878,0.08767,66.81,3.17,3
2016-06-23 11:00:00,37.6565,0.0056,1.1951,4.14127,2.40558,6.4081,0.55127,0.7666,0.0347,5.71633,1.74158,0.23778,14.45258,67.85,4.19,3
2016-06-23 12:00:00,26.7079,0.00082,3.86207,4.90005,5.34833,2.2871,0.50043,1.22492,0.03887,0.00455,1.74328,0.2453,6.55218,69.75,3.06,3
2016-06-23 13:00:00,21.87282,0.00047,1.21398,4.53755,6.34318,3.82382,3.05327,0.77423,0.03768,0.00432,1.74862,0.2459,0.0898,71.63,4.13,3
2016-06-23 14:00:00,25.15583,0.00025,1.2059,4.15815,6.17857,3.0733,7.65115,0.7672,0.03893,0.00387,1.74102,0.24595,0.09155,73.62,3.61,3
2016-06-23 15:00:00,19.64305,0.00077,2.93438,4.08182,5.59063,2.68762,1.47102,0.76392,0.03908,0.00267,1.73558,0.24412,0.09145,76.27,4.61,3
2016-06-23 16:00:00,25.03325,0.00042,1.63753,4.10018,3.78468,4.78623,0.74968,0.76813,0.03392,1.01538,1.73768,3.8866,2.5328,78.33,5.83,3
2016-06-23 17:00:00,21.48128,0.00037,1.21002,4.15087,5.39963,1.5649,6.25183,0.77048,0.04252,0.00392,1.7511,0.24515,0.0905,80.09,7.44,3
2016-06-23 18:00:00,21.21135,0.00033,1.21818,4.12152,7.16975,5.3346,0.49033,0.77842,0.0351,0.00293,1.7351,0.24125,0.08383,81.23,6.99,3
2016-06-23 19:00:00,22.21082,0.00055,1.21982,4.27747,8.8028,0.30337,4.73037,0.7755,0.04527,0.00678,1.72493,0.2394,0.08457,82.21,7.27,3
2016-06-23 20:00:00,40.61638,0.00123,1.22497,4.32685,23.87288,5.31462,3.00525,0.77582,0.03608,0.01112,1.71875,0.23953,0.08928,82.24,8.11,3
2016-06-23 21:00:00,39.6385,0.00168,1.2265,4.17108,24.55155,0.84847,5.95705,0.77418,0.04548,0.01803,1.71637,0.23948,0.08862,81.33,7.78,3
2016-06-23 22:00:00,43.98415,0.00107,1.21678,4.20663,17.34605,5.01928,3.624,0.77272,0.03438,0.01028,1.71482,2.03727,8.00087,80.19,7.55,3
2016-06-23 23:00:00,30.86535,0.00048,1.22338,4.17625,15.12722,6.73317,0.48202,0.77898,0.03365,0.00457,1.77883,0.24598,0.28082,77.59,6.65,3
2016-06-24 00:00:00,39.44448,0.00082,1.22543,4.0482,25.41495,1.4542,0.731,0.77612,0.04793,3.42842,1.97368,0.24657,0.09717,73.15,5.65,4
2016-06-24 01:00:00,32.99308,0.0006,1.2213,3.9473,11.24547,6.4657,7.05947,0.77313,0.03498,0.00402,1.89583,0.2473,0.09798,70.21,4.98,4
2016-06-24 02:00:00,37.37795,0.00073,1.2368,3.96463,21.24982,7.08142,0.48533,0.78225,0.03453,0.00635,2.19053,0.24733,0.09822,69.01,6.85,4
2016-06-24 03:00:00,34.07607,0.00072,3.13393,4.04617,9.64553,13.70038,0.49152,0.7868,0.0363,0.00932,1.89828,0.2392,0.08792,67.75,4.74,4
2016-06-24 04:00:00,15.82645,0.0003,1.2259,3.9574,2.52948,2.89583,2.15925,0.78168,0.04075,0.00218,1.89547,0.2401,0.0981,65.94,4.58,4
2016-06-24 05:00:00,17.71662,0.00022,1.2334,3.9429,2.53,0.30485,6.63605,0.78152,0.04587,0.00287,1.8987,0.23998,0.10027,63.64,5.08,4
2016-06-24 06:00:00,17.157,0.00055,1.23965,3.98893,2.52545,5.83377,0.4907,0.78952,0.0354,0.00277,1.91148,0.24025,0.09853,62.32,4.85,4
2016-06-24 07:00:00,12.76602,0.00063,1.24292,4.58373,2.52575,0.83228,0.49172,0.79077,0.0449,0.00083,1.91208,0.24,0.1004,60.53,2.22,4
2016-06-24 08:00:00,17.59882,0.00055,1.24182,4.66065,2.52343,4.81118,1.28987,0.78942,0.03745,0.00267,1.90355,0.24348,0.09475,60.09,2.17,4
2016-06-24 09:00:00,20.7671,0.00022,1.2458,4.0691,2.47835,2.26042,7.69167,0.7854,0.04282,0.00293,1.84215,0.24973,0.09852,59.46,3.82,4
2016-06-24 10:00:00,14.37597,0.0005,1.23187,4.015,2.4102,3.23565,0.49637,0.78455,0.04003,0.002,1.81758,0.24837,0.09385,64.47,4.99,4
2016-06-24 11:00:00,42.05517,0.00063,2.99403,3.94993,2.40988,5.00052,0.47375,0.77162,0.03685,5.60518,1.76973,0.24087,18.80217,68.69,6.22,4
2016-06-24 12:00:00,24.21845,0.00057,2.03883,4.09835,3.02517,1.4988,0.46823,1.08743,0.04082,0.0028,1.7523,1.1092,9.09595,72.3,4.9,4
2016-06-24 13:00:00,24.10897,0.00038,1.19535,4.11413,4.8199,4.97593,5.61607,0.76252,0.03487,0.00322,1.71512,0.23953,0.63195,75.39,6.47,4
2016-06-24 14:00:00,20.10293,0.00063,2.85187,4.22972,3.41293,2.736,3.48553,0.75988,0.03887,0.00308,1.71308,0.2391,0.63223,78.36,7.27,4
2016-06-24 15:00:00,42.71517,0.00067,2.12433,4.1503,2.41615,2.55752,0.48155,0.7678,0.04057,0.00205,29.30913,0.24015,0.62495,79.45,4.48,4
2016-06-24 16:00:00,49.59045,0.0003,1.21852,4.08792,2.41448,4.98005,6.22608,0.77585,0.03995,0.00388,28.68768,0.24082,0.91492,80.45,4.91,4
2016-06-24 17:00:00,19.9753,0.1326,1.21482,4.09077,2.41885,5.90658,0.80988,0.77865,0.03325,1.02322,2.31737,0.67337,0.57595,81.66,5.75,4
2016-06-24 18:00:00,77.20377,31.49757,1.14817,4.32728,2.42498,3.75037,4.1354,0.73715,0.04518,0.01965,28.71872,0.25093,0.14837,82.79,6.97,4
2016-06-24 19:00:00,74.7259,26.49662,2.41683,4.34575,2.42088,3.48602,3.1699,0.74298,0.04655,0.01767,31.24593,0.252,0.08477,83.33,8.08,4
2016-06-24 20:00:00,38.97763,0.01677,1.20942,4.18098,2.41322,4.66595,5.9219,0.77122,0.04115,0.00382,19.42105,0.25042,0.08175,82.92,7.24,4
2016-06-24 21:00:00,28.88522,0.0171,1.20195,4.12307,2.41348,3.89792,3.43493,0.7695,0.03993,0.00263,12.64385,0.24725,0.0936,82.31,6.6,4
2016-06-24 22:00:00,21.4993,0.01637,1.2103,4.08735,2.41673,3.03555,7.37305,1.21953,0.04067,0.00357,1.74623,0.24568,0.10427,79.69,5.21,4
2016-06-24 23:00:00,14.7664,0.01725,1.21968,4.08878,2.42285,3.06632,1.01743,0.78023,0.04043,0.00172,1.76577,0.24488,0.10105,73.86,3.11,4
2016-06-25 00:00:00,20.41685,0.01613,1.22277,4.0032,2.50682,4.2341,5.48305,0.77863,0.03898,0.00113,1.80472,0.23667,0.09065,68.78,3.47,5
2016-06-25 01:00:00,39.70247,0.0153,1.223,3.97747,19.05445,5.138,0.48273,1.50293,0.04438,5.74277,2.18368,0.23853,0.09922,66.46,5.3,5
2016-06-25 02:00:00,26.69125,0.0155,1.23265,3.98682,14.23515,3.50982,0.49305,0.79182,0.03952,0.00943,2.0407,0.23968,0.09712,65.45,4.6,5
2016-06-25 03:00:00,13.10702,0.01632,1.22968,3.95947,2.55387,1.79083,0.4894,0.7838,0.04248,0.0012,1.90192,0.24008,0.09797,64.29,3.45,5
2016-06-25 04:00:00,22.24223,0.01565,1.24855,4.83693,2.54895,4.9283,5.5897,0.7887,0.03788,0.00237,1.9084,0.23922,0.09758,62.48,3.45,5
2016-06-25 05:00:00,20.02168,0.0156,1.23862,4.34483,2.54478,3.58925,5.22625,0.78427,0.03987,0.00367,1.89988,0.23812,0.09655,60.74,1.58,5
2016-06-25 06:00:00,13.09378,0.0161,1.23695,3.96935,2.5428,1.7654,0.48988,0.78745,0.04298,0.00133,1.90498,0.239,0.09755,59.99,1.68,5
2016-06-25 07:00:00,16.44517,0.01615,1.24228,3.97077,2.54275,5.1198,0.49453,0.78995,0.03675,0.00248,1.8976,0.23878,0.09332,59.0,1.2,5
2016-06-25 08:00:00,13.47783,0.01605,1.24443,4.02623,2.5427,2.04213,0.49103,0.79087,0.04228,0.00158,1.91992,0.24862,0.11198,59.28,3.82,5
2016-06-25 09:00:00,14.51332,0.01643,1.25015,4.0991,2.496,3.14712,0.49022,0.79352,0.04108,0.00185,1.83555,0.24292,0.09938,62.35,3.75,5
2016-06-25 10:00:00,19.99518,0.0164,1.24843,4.05248,2.42998,4.8047,4.4807,0.7887,0.03817,0.00122,1.80452,0.23905,0.09083,66.91,4.47,5
2016-06-25 11:00:00,28.7278,0.01612,1.23482,3.9727,2.4317,0.69507,5.98912,0.781,0.04662,2.74037,1.77657,0.23772,8.80602,71.48,4.97,5
2016-06-25 12:00:00,35.39082,0.00537,4.09557,4.03278,2.43078,4.81732,0.48668,1.08415,0.0354,2.04082,1.74895,0.24112,14.37188,76.02,6.56,5
2016-06-25 13:00:00,15.08335,0.00058,1.20677,4.11348,2.42187,3.61683,0.48408,1.1205,0.0381,0.0022,1.74557,0.24537,0.088,79.17,8.92,5
2016-06-25 14:00:00,61.96805,0.00063,1.21443,4.1107,2.43868,1.87133,4.78303,1.649,0.03142,0.01698,45.47027,0.2368,0.14477,80.51,12.13,5
2016-06-25 15:00:00,21.37608,0.0006,1.19915,4.13577,2.40412,4.92477,3.85072,2.76448,0.03282,0.01283,1.72845,0.24055,0.08183,81.28,12.35,5
2016-06-25 16:00:00,29.93265,0.00083,3.12307,4.14252,2.69395,4.51413,6.97973,0.76142,0.03573,1.01405,1.7037,4.65053,0.31298,80.93,14.03,5
2016-06-25 17:00:00,21.5294,0.0005,1.2146,4.15878,3.64135,4.03315,4.64067,1.20988,0.03705,0.00328,2.26368,0.23973,0.08672,79.43,13.83,5
2016-06-25 18:00:00,21.62012,0.00038,1.22367,4.24053,3.66307,5.36585,3.86758,1.16452,0.03487,0.003,1.7331,0.23997,0.08358,77.33,13.45,5
2016-06-25 19:00:00,22.90892,0.00052,1.22197,4.16625,2.35485,8.63138,3.57012,0.8885,0.0282,0.00378,1.72683,0.23847,0.07805,76.07,12.73,5
2016-06-25 20:00:00,19.4984,0.0003,1.21462,4.18918,2.3569,2.73632,6.11433,0.77175,0.04085,0.00373,1.73982,0.2447,0.0859,73.56,9.61,5
